palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
queixo,nome masculino,"['quei', 'xo']",-2,"['kˈej', 'ʃʊ']",-2
queixosa,nome feminino,"['quei', 'xo', 'sa']",-2,"['kej', 'ʃˈɔ', 'zɐ']",-2
queixosamente,advérbio,"['quei', 'xo', 'sa', 'men', 'te']",-2,"['kej', 'ʃɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
queixoso,adjetivo,"['quei', 'xo', 'so']",-2,"['kej', 'ʃˈo', 'zʊ']",-2
queixoso,nome masculino,"['quei', 'xo', 'so']",-2,"['kej', 'ʃˈo', 'zʊ']",-2
queixume,nome masculino,"['quei', 'xu', 'me']",-2,"['kej', 'ʃˈũ', 'mɪ']",-2
quejando,adjetivo,"['que', 'jan', 'do']",-2,"['ke', 'ʒˈɐ̃', 'dʊ']",-2
quejando,nome masculino,"['que', 'jan', 'do']",-2,"['ke', 'ʒˈɐ̃', 'dʊ']",-2
quele,nome masculino,"['que', 'le']",-2,"['kˈɛ', 'lɪ']",-2
quelha,nome feminino,"['que', 'lha']",-2,"['kˈe', 'ʎɐ']",-2
quelimane,nome masculino,"['que', 'li', 'ma', 'ne']",-2,"['ke', 'lĩ', 'mˈɐ̃', 'nɪ']",-2
quelimane,adjetivo,"['que', 'li', 'ma', 'ne']",-2,"['ke', 'lĩ', 'mˈɐ̃', 'nɪ']",-2
quelimane,nome feminino,"['que', 'li', 'ma', 'ne']",-2,"['ke', 'lĩ', 'mˈɐ̃', 'nɪ']",-2
quem,pronome,['quem'],-1,['kˈẽj'],-1
quem,pronome,['quem'],-1,['kˈẽj'],-1
quem,pronome,['quem'],-1,['kˈẽj'],-1
queniana,nome feminino,"['que', 'ni', 'a', 'na']",-2,"['kẽ', 'ni', 'ˈɐ̃', 'nɐ']",-2
queniano,adjetivo,"['que', 'ni', 'a', 'no']",-2,"['kẽ', 'ni', 'ˈɐ̃', 'nʊ']",-2
queniano,nome masculino,"['que', 'ni', 'a', 'no']",-2,"['kẽ', 'ni', 'ˈɐ̃', 'nʊ']",-2
quentar,verbo,"['quen', 'tar']",-1,"['kẽ', 'tˈa']",-1
quente,nome masculino,"['quen', 'te']",-2,"['kˈẽ', 'tʃɪ']",-2
quente,adjetivo,"['quen', 'te']",-2,"['kˈẽ', 'tʃɪ']",-2
quentura,nome feminino,"['quen', 'tu', 'ra']",-2,"['kẽ', 'tˈu', 'ɾɐ']",-2
quépi,nome masculino,"['qué', 'pi']",-2,"['kˈɛ', 'pɪ']",-2
queque,nome masculino,"['que', 'que']",-2,"['kˈɛ', 'kɪ']",-2
queque,adjetivo,"['que', 'que']",-2,"['kˈɛ', 'kɪ']",-2
quer,conjunção,['quer'],-1,['kˈeɾ'],-1
querar,verbo,"['que', 'rar']",-1,"['ke', 'ɾˈa']",-1
queratite,nome feminino,"['que', 'ra', 'ti', 'te']",-2,"['ke', 'ɾa', 'tʃˈi', 'tʃɪ']",-2
queratotomia,nome feminino,"['que', 'ra', 'to', 'to', 'mi', 'a']",-2,"['ke', 'ɾa', 'tɔ', 'tõ', 'mˈi', 'ɐ']",-2
querco,nome masculino,"['quer', 'co']",-2,"['kwˈɛh', 'kʊ']",-2
querela,nome feminino,"['que', 're', 'la']",-2,"['ke', 'ɾˈe', 'lɐ']",-2
querelar,verbo,"['que', 're', 'lar']",-1,"['ke', 'ɾe', 'lˈa']",-1
querena,nome feminino,"['que', 're', 'na']",-2,"['ke', 'ɾˈẽ', 'nɐ']",-2
querenar,verbo,"['que', 're', 'nar']",-1,"['ke', 'ɾẽ', 'nˈa']",-1
querença,nome feminino,"['que', 'ren', 'ça']",-2,"['ke', 'ɾˈẽ', 'sɐ']",-2
querenciar,verbo,"['que', 'ren', 'ci', 'ar']",-1,"['ke', 'ɾẽ', 'si', 'ˈa']",-1
querer,nome masculino,"['que', 'rer']",-1,"['ke', 'ɾˈe']",-1
querer,verbo,"['que', 'rer']",-1,"['ke', 'ɾˈe']",-1
querida,nome feminino,"['que', 'ri', 'da']",-2,"['ke', 'ɾˈi', 'dɐ']",-2
querido,adjetivo,"['que', 'ri', 'do']",-2,"['ke', 'ɾˈi', 'dʊ']",-2
querido,nome masculino,"['que', 'ri', 'do']",-2,"['ke', 'ɾˈi', 'dʊ']",-2
quermesse,nome feminino,"['quer', 'mes', 'se']",-2,"['keɦ', 'mˈɛ', 'sɪ']",-2
querosene,nome masculino,"['que', 'ro', 'se', 'ne']",-2,"['ke', 'ɾo', 'zˈɛ̃', 'nɪ']",-2
querubim,nome masculino,"['que', 'ru', 'bim']",-1,"['ke', 'ɾu', 'bˈĩ']",-1
querubínico,adjetivo,"['que', 'ru', 'bí', 'ni', 'co']",-3,"['ke', 'ɾu', 'bˈĩ', 'ni', 'kʊ']",-3
quesito,nome masculino,"['que', 'si', 'to']",-2,"['ke', 'zˈi', 'tʊ']",-2
questão,nome feminino,"['ques', 'tão']",-1,"['keʃ', 'tˈɐ̃w']",-1
questionado,adjetivo,"['ques', 'ti', 'o', 'na', 'do']",-2,"['keʃ', 'tʃjõ', 'nˈa', 'dʊ']",-2
questionador,adjetivo,"['ques', 'ti', 'o', 'na', 'dor']",-1,"['keʃ', 'tʃjõ', 'na', 'dˈo']",-1
questionador,nome masculino,"['ques', 'ti', 'o', 'na', 'dor']",-1,"['keʃ', 'tʃjõ', 'na', 'dˈo']",-1
questionadora,nome feminino,"['ques', 'ti', 'o', 'na', 'do', 'ra']",-2,"['keʃ', 'tʃjõ', 'na', 'dˈo', 'ɾɐ']",-2
questionamento,nome masculino,"['ques', 'ti', 'o', 'na', 'men', 'to']",-2,"['keʃ', 'tʃjõ', 'nã', 'mˈẽ', 'tʊ']",-2
questionar,verbo,"['ques', 'ti', 'o', 'nar']",-1,"['keʃ', 'tʃjõ', 'nˈa']",-1
questionário,nome masculino,"['ques', 'ti', 'o', 'ná', 'ri', 'o']",-3,"['keʃ', 'tʃjõ', 'nˈa', 'ɾjʊ']",-2
questionável,adjetivo,"['ques', 'ti', 'o', 'ná', 'vel']",-2,"['keʃ', 'tʃjõ', 'nˈa', 'vew']",-2
questionavelmente,advérbio,"['ques', 'ti', 'o', 'na', 'vel', 'men', 'te']",-2,"['keʃ', 'tʃjõ', 'na', 'vew', 'mˈẽ', 'tʃɪ']",-2
questiúncula,nome feminino,"['ques', 'ti', 'ún', 'cu', 'la']",-3,"['keʃ', 'tʃi', 'ˈũ', 'ku', 'lɐ']",-3
questor,nome masculino,"['ques', 'tor']",-1,"['keʃ', 'tˈo']",-1
quetzal,nome masculino,"['quet', 'zal']",-1,"['ke', 'tə', 'zˈaw']",-1
quezilento,adjetivo,"['que', 'zi', 'len', 'to']",-2,"['ke', 'zi', 'lˈẽ', 'tʊ']",-2
quezília,nome feminino,"['que', 'zí', 'li', 'a']",-3,"['ke', 'zˈi', 'ljɐ']",-2
qui,nome masculino,['qui'],-1,['kˈi'],-1
quiabo,nome masculino,"['qui', 'a', 'bo']",-2,"['ki', 'ˈa', 'bʊ']",-2
quianda,nome feminino,"['qui', 'an', 'da']",-2,"['ki', 'ˈɐ̃', 'dɐ']",-2
quibala,nome feminino,"['qui', 'ba', 'la']",-2,"['ki', 'bˈa', 'lɐ']",-2
quibala,adjetivo,"['qui', 'ba', 'la']",-2,"['ki', 'bˈa', 'lɐ']",-2
quiçá,advérbio,"['qui', 'çá']",-1,"['ki', 'sˈa']",-1
quiche,nome masculino,"['qui', 'che']",-2,"['kˈi', 'ʃɪ']",-2
quíchua,nome masculino,"['quí', 'chu', 'a']",-3,"['kˈi', 'ʃu', 'ɐ']",-3
quíchua,adjetivo,"['quí', 'chu', 'a']",-3,"['kˈi', 'ʃu', 'ɐ']",-3
quíchua,nome feminino,"['quí', 'chu', 'a']",-3,"['kˈi', 'ʃu', 'ɐ']",-3
quico,nome masculino,"['qui', 'co']",-2,"['kˈi', 'kʊ']",-2
quicongo,nome masculino,"['qui', 'con', 'go']",-2,"['ki', 'kˈõ', 'gʊ']",-2
quicongo,adjetivo,"['qui', 'con', 'go']",-2,"['ki', 'kˈõ', 'gʊ']",-2
quietação,nome feminino,"['qui', 'e', 'ta', 'ção']",-1,"['ki', 'e', 'ta', 'sˈɐ̃w']",-1
quietamente,advérbio,"['qui', 'e', 'ta', 'men', 'te']",-2,"['ki', 'ɛ', 'tã', 'mˈẽ', 'tʃɪ']",-2
quietar,verbo,"['qui', 'e', 'tar']",-1,"['ki', 'e', 'tˈa']",-1
quietismo,nome masculino,"['qui', 'e', 'tis', 'mo']",-2,"['ki', 'e', 'tʃˈiʒ', 'mʊ']",-2
quieto,adjetivo,"['qui', 'e', 'to']",-2,"['ki', 'ˈɛ', 'tʊ']",-2
quieto,nome masculino,"['qui', 'e', 'to']",-2,"['ki', 'ˈɛ', 'tʊ']",-2
quietude,nome feminino,"['qui', 'e', 'tu', 'de']",-2,"['ki', 'e', 'tˈu', 'dʒɪ']",-2
quilapanga,nome feminino,"['qui', 'la', 'pan', 'ga']",-2,"['ki', 'la', 'pˈɐ̃', 'gɐ']",-2
quilatar,verbo,"['qui', 'la', 'tar']",-1,"['ki', 'la', 'tˈa']",-1
quilate,nome masculino,"['qui', 'la', 'te']",-2,"['ki', 'lˈa', 'tʃɪ']",-2
quilha,nome feminino,"['qui', 'lha']",-2,"['kˈi', 'ʎɐ']",-2
quilhar,verbo,"['qui', 'lhar']",-1,"['ki', 'ʎˈa']",-1
quilo,nome masculino,"['qui', 'lo']",-2,"['kˈi', 'lʊ']",-2
quilocaloria,nome feminino,"['qui', 'lo', 'ca', 'lo', 'ri', 'a']",-2,"['ki', 'lo', 'ka', 'lo', 'ɾˈi', 'ɐ']",-2
quilograma,nome masculino,"['qui', 'lo', 'gra', 'ma']",-2,"['ki', 'lo', 'gɾˈɐ̃', 'mɐ']",-2
quilolitro,nome masculino,"['qui', 'lo', 'li', 'tro']",-2,"['ki', 'lɔ', 'lˈi', 'tɾʊ']",-2
quilombo,nome masculino,"['qui', 'lom', 'bo']",-2,"['ki', 'lˈõ', 'bʊ']",-2
quilometragem,nome feminino,"['qui', 'lo', 'me', 'tra', 'gem']",-2,"['ki', 'lõ', 'me', 'tɾˈa', 'ʒẽj']",-2
quilometrar,verbo,"['qui', 'lo', 'me', 'trar']",-1,"['ki', 'lõ', 'me', 'tɾˈa']",-1
quilometricamente,advérbio,"['qui', 'lo', 'me', 'tri', 'ca', 'men', 'te']",-2,"['ki', 'lõ', 'mɛ', 'tɾi', 'kã', 'mˈẽ', 'tʃɪ']",-2
quilométrico,adjetivo,"['qui', 'lo', 'mé', 'tri', 'co']",-3,"['ki', 'lõ', 'mˈɛ', 'tɾi', 'kʊ']",-3
quilómetro,nome masculino,"['qui', 'ló', 'me', 'tro']",-3,"['ki', 'lˈɔ̃', 'me', 'tɾʊ']",-3
quilotonelada,nome feminino,"['qui', 'lo', 'to', 'ne', 'la', 'da']",-2,"['ki', 'lɔ', 'tõ', 'ne', 'lˈa', 'dɐ']",-2
quilovátio,nome masculino,"['qui', 'lo', 'vá', 'ti', 'o']",-3,"['ki', 'lɔ', 'vˈa', 'tʃjʊ']",-2
quilowatt,nome masculino,"['qui', 'lo', 'watt']",-2,"['ki', 'lˈo', 'wat']",-2
quimbo,nome masculino,"['quim', 'bo']",-2,"['kˈĩ', 'bʊ']",-2
quimbundo,nome masculino,"['quim', 'bun', 'do']",-2,"['kĩ', 'bˈũ', 'dʊ']",-2
quimera,nome feminino,"['qui', 'me', 'ra']",-2,"['kĩ', 'mˈɛ', 'ɾɐ']",-2
quimericamente,advérbio,"['qui', 'me', 'ri', 'ca', 'men', 'te']",-2,"['kĩ', 'mɛ', 'ɾi', 'kã', 'mˈẽ', 'tʃɪ']",-2
quimérico,adjetivo,"['qui', 'mé', 'ri', 'co']",-3,"['kĩ', 'mˈɛ', 'ɾi', 'kʊ']",-3
química,nome feminino,"['quí', 'mi', 'ca']",-3,"['kˈĩ', 'mi', 'kɐ']",-3
quimicamente,advérbio,"['qui', 'mi', 'ca', 'men', 'te']",-2,"['kĩ', 'mi', 'kã', 'mˈẽ', 'tʃɪ']",-2
químico,nome masculino,"['quí', 'mi', 'co']",-3,"['kˈĩ', 'mi', 'kʊ']",-3
químico,adjetivo,"['quí', 'mi', 'co']",-3,"['kˈĩ', 'mi', 'kʊ']",-3
quimioprofilaxia,nome feminino,"['qui', 'mi', 'o', 'pro', 'fi', 'la', 'xi', 'a']",-2,"['kĩ', 'mjo', 'pɾɔ', 'fi', 'lak', 'sˈi', 'ɐ']",-2
quimioterapia,nome feminino,"['qui', 'mi', 'o', 'te', 'ra', 'pi', 'a']",-2,"['kĩ', 'mjo', 'te', 'ɾa', 'pˈi', 'ɐ']",-2
quimioterápico,adjetivo,"['qui', 'mi', 'o', 'te', 'rá', 'pi', 'co']",-3,"['kĩ', 'mjo', 'te', 'ɾˈa', 'pi', 'kʊ']",-3
quimono,nome masculino,"['qui', 'mo', 'no']",-2,"['kĩ', 'mˈõ', 'nʊ']",-2
quina,nome feminino,"['qui', 'na']",-2,"['kˈĩ', 'nɐ']",-2
quinado,adjetivo,"['qui', 'na', 'do']",-2,"['kĩ', 'nˈa', 'dʊ']",-2
quinar,verbo,"['qui', 'nar']",-1,"['kĩ', 'nˈa']",-1
quinchoso,nome masculino,"['quin', 'cho', 'so']",-2,"['kĩ', 'ʃˈo', 'zʊ']",-2
quindim,nome masculino,"['quin', 'dim']",-1,"['kĩ', 'dʒˈĩ']",-1
quinguila,nome feminino,"['quin', 'gui', 'la']",-2,"['kĩ', 'gˈi', 'lɐ']",-2
quinhão,nome masculino,"['qui', 'nhão']",-1,"['kĩ', 'ɲˈɐ̃w']",-1
quinhenta,nome feminino,"['qui', 'nhen', 'ta']",-2,"['kĩ', 'ɲˈẽ', 'tɐ']",-2
quinhentismo,nome masculino,"['qui', 'nhen', 'tis', 'mo']",-2,"['kĩ', 'ɲẽ', 'tʃˈiʒ', 'mʊ']",-2
quinhentista,adjetivo,"['qui', 'nhen', 'tis', 'ta']",-2,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",-2
quinhentista,nome masculino,"['qui', 'nhen', 'tis', 'ta']",-2,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",-2
quinhentista,nome feminino,"['qui', 'nhen', 'tis', 'ta']",-2,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",-2
quinhentos,nome masculino,"['qui', 'nhen', 'tos']",-2,"['kĩ', 'ɲˈẽ', 'tʊʃ']",-2
quinhentos,número,"['qui', 'nhen', 'tos']",-2,"['kĩ', 'ɲˈẽ', 'tʊʃ']",-2
quinino,nome masculino,"['qui', 'ni', 'no']",-2,"['kĩ', 'nˈĩ', 'nʊ']",-2
quino,nome masculino,"['qui', 'no']",-2,"['kˈĩ', 'nʊ']",-2
quinquagenária,nome feminino,"['quin', 'qua', 'ge', 'ná', 'ri', 'a']",-3,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjɐ']",-2
quinquagenário,adjetivo,"['quin', 'qua', 'ge', 'ná', 'ri', 'o']",-3,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjʊ']",-2
quinquagenário,nome masculino,"['quin', 'qua', 'ge', 'ná', 'ri', 'o']",-3,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjʊ']",-2
quinquagésima,nome feminino,"['quin', 'qua', 'gé', 'si', 'ma']",-3,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mɐ']",-3
quinquagésimo,nome masculino,"['quin', 'qua', 'gé', 'si', 'mo']",-3,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mʊ']",-3
quinquagésimo,número,"['quin', 'qua', 'gé', 'si', 'mo']",-3,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mʊ']",-3
quinquenal,adjetivo,"['quin', 'que', 'nal']",-1,"['kĩ', 'kẽ', 'nˈaw']",-1
quinquenal,nome masculino,"['quin', 'que', 'nal']",-1,"['kĩ', 'kẽ', 'nˈaw']",-1
quinquenalmente,advérbio,"['quin', 'que', 'nal', 'men', 'te']",-2,"['kĩ', 'kẽ', 'naw', 'mˈẽ', 'tʃɪ']",-2
quinquénio,nome masculino,"['quin', 'qué', 'ni', 'o']",-3,"['kĩ', 'kˈɛ̃', 'njʊ']",-2
quinquilharia,nome feminino,"['quin', 'qui', 'lha', 'ri', 'a']",-2,"['kĩ', 'ki', 'ʎa', 'ɾˈi', 'ɐ']",-2
quinta,nome feminino,"['quin', 'ta']",-2,"['kˈĩ', 'tɐ']",-2
quintã,nome feminino,"['quin', 'tã']",-1,"['kĩ', 'tˈɐ̃']",-1
quintã,adjetivo,"['quin', 'tã']",-1,"['kĩ', 'tˈɐ̃']",-1
quinta-coluna,nome feminino,"['quin', 'ta', 'co', 'lu', 'na']",-2,"['kˌĩ', 'tɐ', 'ko', 'lˈũ', 'nɐ']",-2
quinta-essência,nome feminino,"['quin', 'ta', 'es', 'sên', 'ci', 'a']",-3,"['kˌĩ', 'tɐ', 'e', 'sˈẽ', 'sjɐ']",-2
quinta-feira,nome feminino,"['quin', 'ta', 'fei', 'ra']",-2,"['kˌĩ', 'tɐ', 'fˈej', 'ɾɐ']",-2
quintal,nome masculino,"['quin', 'tal']",-1,"['kĩ', 'tˈaw']",-1
quintalão,nome masculino,"['quin', 'ta', 'lão']",-1,"['kĩ', 'ta', 'lˈɐ̃w']",-1
quintanista,nome masculino,"['quin', 'ta', 'nis', 'ta']",-2,"['kĩ', 'tã', 'nˈiʃ', 'tɐ']",-2
quintanista,adjetivo,"['quin', 'ta', 'nis', 'ta']",-2,"['kĩ', 'tã', 'nˈiʃ', 'tɐ']",-2
quintano,adjetivo,"['quin', 'ta', 'no']",-2,"['kĩ', 'tˈɐ̃', 'nʊ']",-2
quintão,adjetivo,"['quin', 'tão']",-1,"['kĩ', 'tˈɐ̃w']",-1
quintão,nome masculino,"['quin', 'tão']",-1,"['kĩ', 'tˈɐ̃w']",-1
quintar,verbo,"['quin', 'tar']",-1,"['kĩ', 'tˈa']",-1
quintarola,nome feminino,"['quin', 'ta', 'ro', 'la']",-2,"['kĩ', 'ta', 'ɾˈɔ', 'lɐ']",-2
quinteiro,nome masculino,"['quin', 'tei', 'ro']",-2,"['kĩ', 'tˈej', 'ɾʊ']",-2
quinteto,nome masculino,"['quin', 'te', 'to']",-2,"['kĩ', 'tˈe', 'tʊ']",-2
quintiliano,adjetivo,"['quin', 'ti', 'li', 'a', 'no']",-2,"['kĩ', 'tʃi', 'li', 'ˈɐ̃', 'nʊ']",-2
quinto,número,"['quin', 'to']",-2,"['kˈĩ', 'tʊ']",-2
quinto,número,"['quin', 'to']",-2,"['kˈĩ', 'tʊ']",-2
quinto,nome masculino,"['quin', 'to']",-2,"['kˈĩ', 'tʊ']",-2
quintuplicação,nome feminino,"['quin', 'tu', 'pli', 'ca', 'ção']",-1,"['kĩ', 'tu', 'pli', 'ka', 'sˈɐ̃w']",-1
quintuplicar,verbo,"['quin', 'tu', 'pli', 'car']",-1,"['kĩ', 'tu', 'pli', 'kˈa']",-1
quíntuplo,nome masculino,"['quín', 'tu', 'plo']",-3,"['kˈĩ', 'tu', 'plʊ']",-3
quíntuplo,adjetivo,"['quín', 'tu', 'plo']",-3,"['kˈĩ', 'tu', 'plʊ']",-3
quíntuplo,número,"['quín', 'tu', 'plo']",-3,"['kˈĩ', 'tu', 'plʊ']",-3
quinze,nome masculino,"['quin', 'ze']",-2,"['kˈĩ', 'zɪ']",-2
quinze,número,"['quin', 'ze']",-2,"['kˈĩ', 'zɪ']",-2
quinzena,nome feminino,"['quin', 'ze', 'na']",-2,"['kĩ', 'zˈẽ', 'nɐ']",-2
quinzenal,adjetivo,"['quin', 'ze', 'nal']",-1,"['kĩ', 'zẽ', 'nˈaw']",-1
quinzenalmente,advérbio,"['quin', 'ze', 'nal', 'men', 'te']",-2,"['kĩ', 'zẽ', 'naw', 'mˈẽ', 'tʃɪ']",-2
quinzenário,nome masculino,"['quin', 'ze', 'ná', 'ri', 'o']",-3,"['kĩ', 'zẽ', 'nˈa', 'ɾjʊ']",-2
quioco,adjetivo,"['qui', 'o', 'co']",-2,"['kjˈo', 'kʊ']",-2
quioco,nome masculino,"['qui', 'o', 'co']",-2,"['kjˈo', 'kʊ']",-2
quiosque,nome masculino,"['qui', 'os', 'que']",-2,"['kjˈɔʃ', 'kɪ']",-2
quiproquó,nome masculino,"['qui', 'pro', 'quó']",-1,"['kwi', 'pɾɔ', 'kwˈɔ']",-1
quiral,adjetivo,"['qui', 'ral']",-1,"['ki', 'ɾˈaw']",-1
quiralidade,nome feminino,"['qui', 'ra', 'li', 'da', 'de']",-2,"['ki', 'ɾa', 'li', 'dˈa', 'dʒɪ']",-2
quirguiz,nome masculino,"['quir', 'guiz']",-1,"['kiɦ', 'gwˈiʃ']",-1
quirguiz,adjetivo,"['quir', 'guiz']",-1,"['kiɦ', 'gwˈiʃ']",-1
quirguiz,nome feminino,"['quir', 'guiz']",-1,"['kiɦ', 'gwˈiʃ']",-1
quiroga,nome feminino,"['qui', 'ro', 'ga']",-2,"['ki', 'ɾˈɔ', 'gɐ']",-2
quiromante,nome masculino,"['qui', 'ro', 'man', 'te']",-2,"['ki', 'ɾõ', 'mˈɐ̃', 'tʃɪ']",-2
quiromante,nome feminino,"['qui', 'ro', 'man', 'te']",-2,"['ki', 'ɾõ', 'mˈɐ̃', 'tʃɪ']",-2
quissange,nome masculino,"['quis', 'san', 'ge']",-2,"['ki', 'sˈɐ̃', 'ʒɪ']",-2
quisto,nome masculino,"['quis', 'to']",-2,"['kˈiʃ', 'tʊ']",-2
quisto,adjetivo,"['quis', 'to']",-2,"['kˈiʃ', 'tʊ']",-2
quita,nome feminino,"['qui', 'ta']",-2,"['kˈi', 'tɐ']",-2
quitação,nome feminino,"['qui', 'ta', 'ção']",-1,"['ki', 'ta', 'sˈɐ̃w']",-1
quitanda,nome feminino,"['qui', 'tan', 'da']",-2,"['ki', 'tˈɐ̃', 'dɐ']",-2
quitandar,verbo,"['qui', 'tan', 'dar']",-1,"['ki', 'tɐ̃', 'dˈa']",-1
quitar,verbo,"['qui', 'tar']",-1,"['ki', 'tˈa']",-1
quite,nome masculino,"['qui', 'te']",-2,"['kˈi', 'tʃɪ']",-2
quite,adjetivo,"['qui', 'te']",-2,"['kˈi', 'tʃɪ']",-2
quitemente,advérbio,"['qui', 'te', 'men', 'te']",-2,"['ki', 'tẽ', 'mˈẽ', 'tʃɪ']",-2
quitó,nome masculino,"['qui', 'tó']",-1,"['ki', 'tˈɔ']",-1
quito,nome masculino,"['qui', 'to']",-2,"['kˈi', 'tʊ']",-2
quivi,nome masculino,"['qui', 'vi']",-1,"['ki', 'vˈi']",-1
quixibá,nome masculino,"['qui', 'xi', 'bá']",-1,"['ki', 'ʃi', 'bˈa']",-1
quixotescamente,advérbio,"['qui', 'xo', 'tes', 'ca', 'men', 'te']",-2,"['ki', 'ʃo', 'teʃ', 'kã', 'mˈẽ', 'tʃɪ']",-2
quixotesco,adjetivo,"['qui', 'xo', 'tes', 'co']",-2,"['ki', 'ʃo', 'tˈeʃ', 'kʊ']",-2
quixotismo,nome masculino,"['qui', 'xo', 'tis', 'mo']",-2,"['ki', 'ʃo', 'tʃˈiʒ', 'mʊ']",-2
quizomba,nome feminino,"['qui', 'zom', 'ba']",-2,"['ki', 'zˈõ', 'bɐ']",-2
quizumba,nome feminino,"['qui', 'zum', 'ba']",-2,"['ki', 'zˈũ', 'bɐ']",-2
quociente,nome masculino,"['quo', 'ci', 'en', 'te']",-2,"['kwo', 'si', 'ˈẽ', 'tʃɪ']",-2
quórum,nome masculino,"['quó', 'rum']",-2,"['kwˈɔ', 'ɾũ']",-2
quota,nome feminino,"['quo', 'ta']",-2,"['kˈo', 'tɐ']",-2
quota-parte,nome feminino,"['quo', 'ta', 'par', 'te']",-2,"['kˌo', 'tɐ', 'pˈah', 'tʃɪ']",-2
quotidianamente,advérbio,"['quo', 'ti', 'di', 'a', 'na', 'men', 'te']",-2,"['kwo', 'tʃi', 'dʒi', 'ã', 'nã', 'mˈẽ', 'tʃɪ']",-2
quotidiano,adjetivo,"['quo', 'ti', 'di', 'a', 'no']",-2,"['kwo', 'tʃi', 'dʒi', 'ˈɐ̃', 'nʊ']",-2
quotidiano,nome masculino,"['quo', 'ti', 'di', 'a', 'no']",-2,"['kwo', 'tʃi', 'dʒi', 'ˈɐ̃', 'nʊ']",-2
quotização,nome feminino,"['quo', 'ti', 'za', 'ção']",-1,"['ko', 'tʃi', 'za', 'sˈɐ̃w']",-1
quotizar,verbo,"['quo', 'ti', 'zar']",-1,"['ko', 'tʃi', 'zˈa']",-1
